order_id,tanggal_pembelian,nama_pelanggan,kota,produk,merek,harga_satuan,jumlah,total_harga,metode_pembayaran,rating,status_pengiriman
,2025-06-18,Darsirah Kuswoyo,Bau-Bau,iPhone 14 Pro,Apple,9443827,3,28331481,Transfer Bank,4,Terkirim
ORD01417,2025-05-11,Purwadi Uwais,Tomohon,Poco X5,Xiaomi,9263873,2,18527746,COD,4,Terkirim
ORD01418,2025/04/12,Aris Pratama,,OPPO A57,OPPO,13851031,1,13851031,E-Wallet,5,Terkirim
ORD01419,2025-03-10,"R. Bella Palastri, S.E.",payakumbuh,Galaxy A14,samsung,15965299,,31930598,Transfer Bank,4,Terkirim
ORD01420,2025-03-13,Maman Samosir,KOTA ADMINISTRASI JAKARTA PUSAT,Vivo Y27,VIVO,13747665,2,27495330,Transfer Bank,3,Terkirim
ORD01421,2025-04-20,"KH. Respati Novitasari, S.Farm",binjai,OPPO A57,oppo,13851031,1,13851031,Kartu Kredit,3,Terkirim
ORD01422,2025-05-02,"Ir. Genta Hutagalung, M.M.",batu,iPhone 14 Pro,apple,9443827,1,9443827,COD,4,Dalam Pengiriman
ORD01423,2025/04/14,,Sabang,iPhone 14 Pro,Apple,9443827,3,28331481,Transfer Bank,5,Terkirim
ORD01424,2025/03/21,"Puti Lintang Mahendra, M.M.",Madiun,Realme 11 Pro,Realme,1743334,1,1743334,E-Wallet,3,Terkirim
ORD01425,2025/06/17,Ida Maheswara,,iPhone 14 Pro,APPLE,9443827,3,28331481,Kartu Kredit,3,Gagal
ORD01426,2025-04-29,Tgk. Vinsen Palastri,PALU,OPPO Reno10,OPPO,16139773,3,48419319,Transfer Bank,5,Terkirim
ORD01427,05-21-2025,drg. Ida Sihombing,Sungai Penuh,Realme 11 Pro,Realme,1743334,3,5230002,E-Wallet,5,
ORD01428,2025-05-25,"Uchita Nasyidah, S.E.",Lubuklinggau,Galaxy A14,Samsung,15965299,2,31930598,E-Wallet,5,Terkirim
ORD01429,2025-02-23,"Drs. Tina Wibisono, S.Ked",Jayapura,OPPO A57,OPPO,13851031,3,41553093,Transfer Bank,5,Terkirim
ORD01430,,Okto Putra,Banda Aceh,Vivo Y27,Vivo,13747665,3,41242995,Kartu Kredit,3,Dalam Pengiriman
ORD01431,2025-07-13,Rahayu Gunarto,CIMAHI,iPhone 14 Pro,APPLE,9443827,2,18887654,E-Wallet,4,Terkirim
ORD01432,07-05-2025,"Laila Maheswara, S.E.",Kotamobagu,OPPO A57,OPPO,13851031,2,27702062,COD,4,Terkirim
ORD01433,2025-02-11,Zamira Prabowo,TANGERANG SELATAN,Redmi Note 12,XIAOMI,15542345,1,15542345,Transfer Bank,2,Gagal
ORD01434,2025/05/16,Hasna Novitasari,Malang,Redmi Note 12,Xiaomi,15542345,2,31084690,Kartu Kredit,4,Terkirim
,2025/05/25,"KH. Paiman Habibi, M.Pd",Salatiga,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,4,Terkirim
ORD01436,2025/06/06,Kania Kuswandari,tarakan,Poco X5,xiaomi,,3,27791619,Transfer Bank,3,Terkirim
ORD01437,2025-04-12,"R.A. Ayu Hariyah, S.E.I",palu,OPPO Reno10,oppo,16139773,1,16139773,E-Wallet,5,Terkirim
ORD01438,2025-05-01,Harsaya Sitompul,Binjai,Realme 11 Pro,Realme,1743334,3,5230002,COD,4,Terkirim
ORD01439,2025-03-18,Irsad Pangestu,banjarmasin,Redmi Note 12,xiaomi,15542345,2,31084690,COD,5,Dalam Pengiriman
ORD01440,2025-07-11,Ikin Siregar,Balikpapan,Realme C55,Realme,6183710,1,6183710,COD,1,Terkirim
ORD01441,2025-03-20,Aurora Prasetyo,LANGSA,OPPO A57,OPPO,13851031,2,27702062,COD,3,Terkirim
ORD01442,2025-04-16,Ajimat Puspasari,Dumai,Realme C55,Realme,6183710,2,12367420,Transfer Bank,4,Terkirim
ORD01443,,Ayu Hutagalung,Tebingtinggi,Realme 11 Pro,Realme,1743334,3,5230002,Transfer Bank,3,Terkirim
ORD01444,2025-02-14,Hartana Hassanah,Cilegon,Galaxy A14,Samsung,15965299,2,,COD,4,Terkirim
ORD01445,2025-06-11,Sarah Wijaya,Purwokerto,iPhone 13,Apple,11425080,3,34275240,Transfer Bank,,Terkirim
ORD01446,2025-07-09,Nadia Pangestu,GORONTALO,Vivo V29,,8682500,3,26047500,Transfer Bank,2,Terkirim
ORD01447,2025-06-14,Tari Narpati,Kota Administrasi Jakarta Utara,Galaxy A14,Samsung,15965299,3,47895897,Transfer Bank,4,Terkirim
ORD01448,,Zaenab Wulandari,KOTA ADMINISTRASI JAKARTA PUSAT,OPPO Reno10,OPPO,16139773,2,32279546,Kartu Kredit,4,Terkirim
ORD01449,2025-05-30,Oni Budiman,BOGOR,Vivo Y27,VIVO,13747665,,13747665,E-Wallet,3,Terkirim
ORD01450,2025-07-14,"Viktor Suryatmi, S.Sos",Pangkalpinang,Poco X5,Xiaomi,9263873,3,27791619,Transfer Bank,5,Terkirim
ORD01451,2025-05-28,,Bontang,Vivo Y27,Vivo,13747665,2,27495330,Kartu Kredit,5,Terkirim
ORD01452,2025-02-14,"R.A. Talia Laksita, S.Farm",dumai,iPhone 13,apple,11425080,2,22850160,Transfer Bank,4,Terkirim
ORD01453,2025-06-22,Salwa Narpati,AMBON,OPPO Reno10,OPPO,16139773,1,16139773,Kartu Kredit,4,Terkirim
ORD01454,2025/05/08,Purwa Manullang,cimahi,Galaxy A14,samsung,15965299,3,47895897,Transfer Bank,4,Terkirim
ORD01455,2025/04/03,Ida Narpati,Ambon,Realme 11 Pro,Realme,1743334,1,1743334,Transfer Bank,5,
ORD01456,2025-03-04,Vanesa Yuniar,Denpasar,iPhone 14 Pro,Apple,9443827,3,28331481,E-Wallet,4,Terkirim
,07-02-2025,"Oni Mandala, M.Kom.",kupang,Redmi Note 12,xiaomi,15542345,3,46627035,Transfer Bank,4,Terkirim
ORD01458,2025/05/27,"Respati Hutapea, M.M.",Solok,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,5,Terkirim
ORD01459,2025-02-13,Septi Saefullah,Depok,Redmi Note 12,Xiaomi,15542345,1,15542345,Transfer Bank,3,Terkirim
ORD01460,2025-02-01,Tgk. Kayla Nugroho,Tanjungpinang,OPPO Reno10,OPPO,16139773,3,48419319,COD,5,Terkirim
ORD01461,03-17-2025,Cut Aurora Pertiwi,Cirebon,Vivo Y27,Vivo,13747665,3,41242995,Kartu Kredit,3,Terkirim
ORD01462,2025-05-22,Ivan Halimah,Mojokerto,Vivo V29,Vivo,8682500,2,17365000,Transfer Bank,3,Terkirim
ORD01463,2025/07/25,Kajen Hidayat,kota administrasi jakarta selatan,Redmi Note 12,xiaomi,15542345,2,31084690,COD,3,Terkirim
ORD01464,2025/07/21,Aurora Prasetyo,,Redmi Note 12,Xiaomi,15542345,2,31084690,COD,5,Terkirim
ORD01465,07-04-2025,"Maida Hariyah, S.Sos",Bandar Lampung,OPPO A57,OPPO,13851031,3,41553093,COD,5,Terkirim
ORD01466,2025-02-06,H. Slamet Safitri,Makassar,Galaxy S23,Samsung,5131304,1,5131304,Kartu Kredit,4,Terkirim
ORD01467,2025-04-24,"drg. Jessica Siregar, M.M.",KOTA ADMINISTRASI JAKARTA TIMUR,Realme 11 Pro,REALME,1743334,2,3486668,Kartu Kredit,4,Terkirim
ORD01468,,Mustofa Wacana,Malang,iPhone 14 Pro,Apple,9443827,2,18887654,Transfer Bank,4,Terkirim
ORD01469,01-24-2025,,serang,Realme C55,realme,6183710,2,12367420,E-Wallet,5,Terkirim
ORD01470,2025-03-02,dr. Patricia Mardhiyah,Payakumbuh,Realme 11 Pro,Realme,1743334,1,1743334,COD,4,Terkirim
ORD01471,2025-03-05,Ella Pradipta,KEDIRI,iPhone 14 Pro,APPLE,9443827,2,18887654,COD,3,Terkirim
ORD01472,05-03-2025,"Shania Susanti, S.Psi",Bandung,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,,Terkirim
ORD01473,04-19-2025,Winda Haryanti,,Galaxy S23,Samsung,5131304,1,5131304,COD,5,Terkirim
ORD01474,2025-05-25,"Ir. Genta Pudjiastuti, S.E.",PALEMBANG,Realme 11 Pro,REALME,1743334,3,5230002,Transfer Bank,4,Terkirim
ORD01475,2025/06/20,"Hasta Pudjiastuti, S.Pd",Surabaya,Vivo V29,Vivo,500000000,2,17365000,COD,3,Terkirim
ORD01476,2025/07/13,Asirwanda Hardiansyah,Prabumulih,iPhone 14 Pro,Apple,9443827,1,9443827,E-Wallet,1,Terkirim
ORD01477,2025/02/11,dr. Harto Natsir,sawahlunto,Redmi Note 12,xiaomi,15542345,3,46627035,Transfer Bank,5,Terkirim
,03-10-2025,"KH. Karta Pudjiastuti, S.Pd",Bau-Bau,Poco X5,Xiaomi,9263873,3,27791619,COD,1,Terkirim
ORD01479,2025-04-10,Ajimat Widiastuti,Palembang,Galaxy A14,Samsung,15965299,,31930598,E-Wallet,4,Terkirim
ORD01480,02-08-2025,Clara Januar,palopo,Realme 11 Pro,realme,1743334,3,5230002,COD,5,Gagal
ORD01481,2025/02/09,"Caturangga Januar, S.IP",depok,iPhone 14 Pro,apple,9443827,2,18887654,COD,4,Terkirim
ORD01482,2025-03-04,Violet Budiman,Semarang,Vivo Y27,Vivo,13747665,3,41242995,Kartu Kredit,3,Terkirim
ORD01483,2025/07/10,Vinsen Palastri,Banjarmasin,Galaxy S23,Samsung,5131304,2,10262608,E-Wallet,4,Terkirim
ORD01484,2025-06-18,Anita Palastri,palembang,Galaxy A14,samsung,99999999,1,15965299,COD,5,Terkirim
ORD01485,2025/01/26,Lintang Lazuardi,Serang,iPhone 14 Pro,Apple,99999999,2,18887654,Kartu Kredit,4,Terkirim
ORD01486,2025/06/24,"Halim Nurdiyanti, S.I.Kom",Tangerang Selatan,Realme C55,Realme,6183710,2,12367420,Transfer Bank,5,Terkirim
ORD01487,2025-06-06,Ana Siregar,Cimahi,Realme 11 Pro,Realme,1743334,1,1743334,E-Wallet,2,Terkirim
ORD01488,2025-05-03,Opung Susanti,makassar,Realme C55,realme,6183710,1,6183710,Transfer Bank,4,Terkirim
ORD01489,,"Daryani Safitri, S.H.",Kota Administrasi Jakarta Barat,Redmi Note 12,Xiaomi,15542345,3,46627035,Kartu Kredit,4,Terkirim
ORD01490,2025-02-27,Violet Budiman,TERNATE,Vivo Y27,VIVO,13747665,2,27495330,E-Wallet,5,Terkirim
ORD01491,2025-07-16,"Humaira Dongoran, M.Ak",PALOPO,OPPO A57,OPPO,13851031,,13851031,Transfer Bank,3,Terkirim
ORD01492,2025-03-18,R.A. Irma Sinaga,KUPANG,iPhone 14 Pro,APPLE,9443827,3,28331481,Kartu Kredit,5,Terkirim
ORD01493,2025-03-18,Intan Zulaika,Manado,Vivo V29,Vivo,8682500,2,17365000,COD,,Terkirim
ORD01494,2025-04-09,,salatiga,Poco X5,xiaomi,9263873,3,27791619,E-Wallet,3,Dalam Pengiriman
ORD01495,02-13-2025,Tgk. Karta Pudjiastuti,denpasar,iPhone 13,apple,11425080,1,11425080,COD,2,Terkirim
ORD01496,2025-03-26,Daliman Sitompul,yogyakarta,Galaxy A14,samsung,15965299,,31930598,COD,5,Terkirim
ORD01497,2025/02/04,Dr. Chelsea Sirait,Gorontalo,Galaxy S23,Samsung,5131304,1,,Transfer Bank,3,Terkirim
ORD01498,07-21-2025,Abyasa Permata,Bogor,OPPO Reno10,OPPO,16139773,1,16139773,COD,3,Terkirim
ORD01499,2025/05/04,Jaya Laksita,bandung,Galaxy A14,samsung,15965299,3,47895897,COD,3,Terkirim
ORD01500,2025-03-09,Puspa Manullang,Prabumulih,Poco X5,Xiaomi,,3,27791619,COD,5,Terkirim
ORD00498,2025-03-14,Koko Maheswara,LANGSA,OPPO A57,OPPO,13851031,1,13851031,COD,2,Terkirim
ORD01037,2025-06-05,"dr. Amelia Jailani, M.TI.",Pematangsiantar,OPPO Reno10,OPPO,16139773,3,48419319,E-Wallet,4,Terkirim
ORD00358,2025-03-07,"H. Slamet Anggriawan, M.Ak",Kota Administrasi Jakarta Pusat,iPhone 13,Apple,11425080,3,34275240,COD,4,Terkirim
,2025-06-18,Darsirah Kuswoyo,Bau-Bau,iPhone 14 Pro,Apple,9443827,3,28331481,Transfer Bank,4,Terkirim
ORD00360,04-27-2025,"Hana Firmansyah, S.Kom",Bima,Vivo Y27,Vivo,1,3,41242995,COD,4,Terkirim
ORD01420,2025-03-13,Maman Samosir,KOTA ADMINISTRASI JAKARTA PUSAT,Vivo Y27,VIVO,13747665,2,27495330,Transfer Bank,3,Terkirim
ORD01251,2025/03/15,"Hj. Ika Andriani, S.Psi",Medan,Galaxy A14,Samsung,1,3,47895897,Transfer Bank,3,Terkirim
ORD00322,05-01-2025,Hafshah Hassanah,denpasar,OPPO A57,oppo,13851031,3,41553093,COD,2,Terkirim
ORD00921,2025/02/12,Hasan Mustofa,Batam,OPPO Reno10,,16139773,1,16139773,E-Wallet,3,Terkirim
ORD00946,2025-07-22,Sidiq Yolanda,Bandar Lampung,Redmi Note 12,Xiaomi,15542345,1,15542345,Transfer Bank,3,Gagal
ORD00630,03-25-2025,Pranata Marpaung,TANGERANG SELATAN,iPhone 14 Pro,APPLE,9443827,2,18887654,,4,Terkirim
ORD00326,2025-03-23,Ilsa Safitri,probolinggo,Realme 11 Pro,realme,1743334,1,1743334,E-Wallet,4,Terkirim
ORD01132,2025/04/01,Cawisono Haryanti,Kotamobagu,Realme 11 Pro,Realme,1743334,2,3486668,E-Wallet,4,Gagal
ORD00840,2025/06/21,drg. Dalima Nashiruddin,Tanjungpinang,Poco X5,Xiaomi,9263873,2,18527746,COD,4,Terkirim
ORD00729,2025/02/22,"Paramita Lailasari, M.TI.",,OPPO A57,OPPO,13851031,3,41553093,Kartu Kredit,3,Terkirim
ORD01228,2025-06-14,"KH. Lukman Hardiansyah, S.Psi",Jambi,,Samsung,15965299,2,31930598,Transfer Bank,3,Terkirim
ORD00711,2025-02-04,Dipa Laksita,dumai,Galaxy A14,samsung,15965299,3,47895897,Transfer Bank,5,Terkirim
ORD00450,2025-02-27,Heru Saptono,Ambon,OPPO A57,OPPO,13851031,2,27702062,E-Wallet,4,Gagal
ORD00959,2025-07-24,"Unggul Anggraini, S.E.I",Kota Administrasi Jakarta Utara,Galaxy A14,Samsung,15965299,3,47895897,Transfer Bank,4,Gagal
ORD00953,2025-06-19,"Cahya Pratama, S.Sos",salatiga,,vivo,8682500,3,26047500,E-Wallet,4,Terkirim
ORD01324,2025/03/25,Artanto Dongoran,,iPhone 13,apple,11425080,1,11425080,Kartu Kredit,3,Terkirim
,2025-06-15,Tgk. Karman Narpati,Langsa,Poco X5,Xiaomi,9263873,1,9263873,Kartu Kredit,3,Terkirim
ORD00836,2025-03-08,Mutia Purnawati,Pekalongan,iPhone 14 Pro,Apple,9443827,1,9443827,E-Wallet,,Terkirim
,2025-04-02,R.M. Caturangga Mandasari,Kota Administrasi Jakarta Timur,Galaxy A14,Samsung,15965299,2,31930598,Kartu Kredit,5,Terkirim
ORD00636,2025-03-15,Tirtayasa Adriansyah,Banda Aceh,Galaxy S23,Samsung,5131304,2,10262608,Transfer Bank,5,Dalam Pengiriman
ORD00844,2025/07/04,Jindra Irawan,MANADO,,APPLE,11425080,3,34275240,Transfer Bank,3,Terkirim
ORD01349,2025/05/06,Tgk. Cagak Suartini,SALATIGA,Realme 11 Pro,REALME,1743334,1,1743334,Transfer Bank,4,
ORD00791,2025-03-11,Ghani Hariyah,Surabaya,Redmi Note 12,Xiaomi,99999999,,15542345,E-Wallet,4,Terkirim
ORD01456,2025-03-04,Vanesa Yuniar,Denpasar,iPhone 14 Pro,Apple,9443827,3,28331481,E-Wallet,4,Terkirim
ORD01097,2025/03/29,Najam Mansur,MAKASSAR,iPhone 13,APPLE,11425080,1,11425080,Kartu Kredit,,Terkirim
ORD00968,2025-05-21,"Rahman Prasasta, S.IP",BANDUNG,OPPO A57,,13851031,3,41553093,Transfer Bank,1,Terkirim
ORD01450,2025-07-14,"Viktor Suryatmi, S.Sos",Pangkalpinang,Poco X5,Xiaomi,9263873,3,27791619,Transfer Bank,5,Terkirim
ORD00214,2025/03/10,Citra Kusmawati,Pekalongan,Redmi Note 12,,15542345,2,31084690,Transfer Bank,4,Terkirim
ORD00426,2025-04-30,Lidya Kurniawan,tangerang,Redmi Note 12,xiaomi,15542345,1,15542345,Transfer Bank,,Gagal
ORD00077,2025-02-01,Jarwadi Tamba,BEKASI,Redmi Note 12,XIAOMI,15542345,2,31084690,Kartu Kredit,1,Terkirim
ORD01128,2025-04-24,Farhunnisa Wibowo,Sabang,Galaxy A14,Samsung,15965299,2,31930598,E-Wallet,4,Terkirim
ORD01348,2025-02-27,Tgk. Upik Mustofa,Bau-Bau,Redmi Note 12,Xiaomi,15542345,3,46627035,COD,3,Gagal
ORD01363,2025-03-10,,depok,Galaxy A14,samsung,15965299,1,15965299,COD,5,Terkirim
ORD01165,2025/04/22,"Sutan Lukita Susanti, M.Farm",Sungai Penuh,Realme C55,Realme,,3,18551130,Kartu Kredit,4,Terkirim
ORD00040,2025-04-09,"Sutan Kawaya Wulandari, S.Sos",pariaman,Redmi Note 12,xiaomi,15542345,1,15542345,E-Wallet,4,Terkirim
ORD00839,2025/03/15,,DUMAI,Realme 11 Pro,REALME,1743334,1,1743334,COD,2,Terkirim
ORD01267,2025-02-27,Nasim Ramadan,Bandar Lampung,OPPO Reno10,OPPO,16139773,1,16139773,Transfer Bank,4,Dalam Pengiriman
,07-21-2025,Siti Tamba,BANJAR,iPhone 14 Pro,APPLE,9443827,2,18887654,Transfer Bank,3,Terkirim
ORD00032,2025-07-01,Sabrina Mustofa,tual,iPhone 13,apple,11425080,2,22850160,Transfer Bank,4,Terkirim
ORD01136,07-02-2025,Jabal Prakasa,Makassar,Galaxy S23,Samsung,5131304,1,5131304,E-Wallet,4,Terkirim
ORD01340,2025-03-24,Karman Haryanto,Ternate,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,3,Terkirim
ORD00256,05-04-2025,"drg. Olivia Ramadan, M.Ak",Solok,iPhone 13,Apple,11425080,1,11425080,Transfer Bank,5,Terkirim
ORD00293,04-15-2025,Enteng Siregar,kendari,Realme 11 Pro,realme,1743334,3,5230002,Transfer Bank,4,Terkirim
ORD00674,2025-05-16,"Tgk. Lantar Hutagalung, M.Kom.",Mojokerto,Galaxy A14,Samsung,15965299,2,31930598,E-Wallet,5,Terkirim
ORD00942,2025/02/24,Salsabila Fujiati,MEDAN,Redmi Note 12,XIAOMI,15542345,3,46627035,E-Wallet,4,Terkirim
ORD01393,2025-03-25,,bekasi,Realme C55,realme,6183710,2,12367420,E-Wallet,5,Terkirim
ORD00520,2025-05-17,Irma Permadi,Subulussalam,Vivo Y27,Vivo,13747665,1,13747665,Transfer Bank,4,Terkirim
ORD00651,2025-02-25,Lega Lazuardi,tarakan,Realme 11 Pro,realme,1743334,,1743334,Kartu Kredit,3,Terkirim
ORD01144,2025-06-27,Raisa Januar,Bitung,Vivo Y27,Vivo,13747665,1,13747665,COD,4,Terkirim
ORD00067,2025-04-18,Anastasia Sinaga,Cilegon,Realme C55,Realme,6183710,2,12367420,Transfer Bank,4,Terkirim
ORD00064,2025-04-23,Emas Putra,PRABUMULIH,Poco X5,XIAOMI,9263873,2,18527746,,3,Terkirim
ORD00369,02-23-2025,Nasab Maryadi,Kotamobagu,Vivo V29,Vivo,8682500,1,8682500,E-Wallet,2,Terkirim
ORD00917,2025-06-01,"Oni Irawan, S.Farm",sawahlunto,iPhone 13,apple,99999999,3,34275240,Transfer Bank,3,Terkirim
ORD00595,2025-04-08,Raina Maryadi,Kendari,Realme C55,Realme,6183710,2,12367420,COD,3,Terkirim
ORD00549,2025/04/08,Jelita Agustina,parepare,Realme 11 Pro,realme,1743334,2,3486668,Transfer Bank,4,Terkirim
ORD00012,2025-06-11,Queen Maheswara,Kediri,OPPO A57,OPPO,13851031,2,27702062,E-Wallet,4,Terkirim
ORD00059,2025-04-21,Hadi Agustina,MANADO,Redmi Note 12,XIAOMI,15542345,1,15542345,Transfer Bank,5,Terkirim
ORD00747,05-28-2025,Jaka Utami,Salatiga,iPhone 13,Apple,,2,22850160,E-Wallet,2,Terkirim
ORD01115,2025/05/19,Rini Siregar,LUBUKLINGGAU,iPhone 13,APPLE,11425080,2,22850160,Transfer Bank,3,Terkirim
ORD00662,05-15-2025,Lintang Mayasari,Banjarmasin,OPPO Reno10,OPPO,16139773,1,16139773,Transfer Bank,,Terkirim
ORD00673,2025-02-02,Malika Wijaya,singkawang,Realme C55,realme,6183710,2,12367420,E-Wallet,3,Terkirim
ORD01043,2025-01-26,Paiman Purnawati,TEBINGTINGGI,iPhone 14 Pro,APPLE,9443827,,18887654,E-Wallet,5,Terkirim
ORD00765,2025-04-28,drg. Malika Wacana,mataram,OPPO A57,oppo,13851031,3,41553093,Transfer Bank,4,
ORD00578,04-04-2025,Pia Usada,Pariaman,Realme 11 Pro,Realme,1743334,1,1743334,Transfer Bank,4,Terkirim
ORD01003,2025-03-23,"Dt. Budi Sudiati, S.Pt",Makassar,Galaxy S23,Samsung,5131304,2,10262608,Transfer Bank,4,Terkirim
ORD00301,2025-05-15,Darmaji Budiman,Makassar,Redmi Note 12,Xiaomi,15542345,3,46627035,Transfer Bank,,Terkirim
ORD00767,2025-06-12,Puti Ira Marbun,Surakarta,Poco X5,Xiaomi,9263873,1,9263873,Transfer Bank,4,Terkirim
ORD01168,2025/06/17,"R.A. Hani Nasyiah, M.Ak",Ternate,Galaxy A14,,15965299,3,47895897,Transfer Bank,4,Terkirim
ORD00003,2025-06-30,"Tami Iswahyudi, S.Kom",Tual,Realme C55,Realme,6183710,1,6183710,Transfer Bank,1,Terkirim
ORD00457,2025-02-26,Patricia Fujiati,Sukabumi,OPPO A57,OPPO,13851031,3,41553093,Transfer Bank,4,Terkirim
